Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),RRT*,49,176,39,390,122,0.0,0.0,0.0,0.0,0.00034,0.0,0,0.00034,0,inf,inf
Env. (realmap_a),LO-HA*,0,100,24,302,22,0.0,0.0,0.0,0.0,0.00011,0.0,0,0.00011,0,inf,inf
Env. (realmap_a),LO-HA*,1,306,40,33,21,1.0,26.8557,14.85,0.084867,0.39215,0.9007,0,1.29285,1,27.502,0.869
Env. (realmap_a),LO-HA*,2,36,36,352,62,0.0,0.0,0.0,0.0,5.0124,0.0,0,5.0124,0,inf,inf
Env. (realmap_a),LO-HA*,3,120,19,382,101,0.0,0.0,0.0,0.0,5.01357,0.0,0,5.01357,0,inf,inf
Env. (realmap_a),LO-HA*,4,392,116,23,14,0.0,0.0,0.0,0.0,5.01206,0.0,0,5.01206,0,inf,inf
Env. (realmap_a),LO-HA*,5,64,13,370,66,0.0,0.0,0.0,0.0,5.01443,0.0,0,5.01443,0,inf,inf
Env. (realmap_a),LO-HA*,6,6,37,226,23,1.0,21.39,12.15,0.089095,1.61881,0.79503,0,2.41384,0,22.597,0.646
Env. (realmap_a),LO-HA*,7,382,37,158,41,1.0,21.7698,12.05,0.113982,4.8357,0.71203,0,5.54773,1,24.544,0.411
Env. (realmap_a),LO-HA*,8,40,24,315,33,0.0,0.0,0.0,0.0,5.01503,0.0,0,5.01503,0,inf,inf
Env. (realmap_a),LO-HA*,9,102,20,311,37,1.0,20.4009,11.3,0.123501,4.30051,0.66374,0,4.96425,1,22.883,0.649
Env. (realmap_a),LO-HA*,10,36,21,366,64,0.0,0.0,0.0,0.0,5.0096,0.0,0,5.0096,0,inf,inf
Env. (realmap_a),LO-HA*,11,246,29,17,33,0.0,0.0,0.0,0.0,5.02633,0.0,0,5.02633,0,inf,inf
Env. (realmap_a),LO-HA*,12,373,87,222,41,1.0,18.176,10.65,0.298734,4.46734,0.63204,0,5.09938,1,20.726,0.912
Env. (realmap_a),LO-HA*,13,243,42,59,58,0.0,0.0,0.0,0.0,9e-05,0.0,0,9e-05,0,inf,inf
Env. (realmap_a),LO-HA*,14,19,35,379,52,0.0,0.0,0.0,0.0,5.011,0.0,0,5.011,0,inf,inf
Env. (realmap_a),LO-HA*,15,366,86,150,13,0.0,0.0,0.0,0.0,5.01359,0.0,0,5.01359,0,inf,inf
Env. (realmap_a),LO-HA*,16,90,38,379,39,1.0,28.1739,15.5,0.104643,3.71816,0.93027,0,4.64842,1,30.498,0.969
