Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (forest_a)/long,CNN-DDQN,0,15,21,296,333,1.0,43.2156,22.25,0.106733,0.11257,0.0,0,0.11257,1,43.272,0.145
Env. (forest_a)/long,CNN-DDQN,1,17,10,334,259,1.0,42.2653,22.3,0.100667,0.1143,0.0,0,0.1143,1,42.322,0.132
Env. (forest_a)/long,CNN-DDQN,2,75,20,320,353,1.0,41.5154,21.4,0.11988,0.12433,0.0,0,0.12433,1,41.578,0.124
Env. (forest_a)/long,CNN-DDQN,3,6,10,328,248,1.0,41.0959,21.7,0.078021,0.11196,0.0,0,0.11196,1,41.152,0.069
Env. (forest_a)/long,CNN-DDQN,4,54,17,306,335,1.0,40.5156,20.9,0.11776,0.11373,0.0,0,0.11373,1,40.572,0.103
Env. (forest_a)/long,CNN-DDQN,5,19,304,348,47,1.0,42.8156,22.05,0.091076,0.12624,0.0,0,0.12624,1,42.879,0.101
Env. (forest_a)/long,CNN-DDQN,6,19,336,344,100,1.0,40.8032,21.55,0.101384,0.11207,0.0,0,0.11207,1,40.859,0.034
Env. (forest_a)/long,CNN-DDQN,7,7,13,344,216,1.0,39.8162,20.55,0.04767,0.09971,0.0,0,0.09971,0,39.866,0.01
Env. (forest_a)/long,CNN-DDQN,8,64,17,336,329,1.0,41.9159,21.6,0.074065,0.10895,0.0,0,0.10895,1,41.97,0.267
Env. (forest_a)/long,CNN-DDQN,9,6,318,325,73,1.0,41.2156,21.25,0.117833,0.10806,0.0,0,0.10806,1,41.27,0.207
Env. (forest_a)/long,CNN-PDDQN,0,15,21,296,333,1.0,46.2626,24.35,0.115128,0.12819,0.0,0,0.12819,1,46.327,0.306
Env. (forest_a)/long,CNN-PDDQN,1,17,10,334,259,0.0,57.3998,30.0,0.202383,0.16138,0.0,0,0.16138,1,inf,inf
Env. (forest_a)/long,CNN-PDDQN,2,75,20,320,353,1.0,53.829,28.55,0.207946,0.15562,0.0,0,0.15562,1,53.907,0.67
Env. (forest_a)/long,CNN-PDDQN,3,6,10,328,248,0.0,57.2775,30.0,0.240148,0.15645,0.0,0,0.15645,1,inf,inf
Env. (forest_a)/long,CNN-PDDQN,4,54,17,306,335,1.0,45.6144,24.7,0.207661,0.155,0.0,0,0.155,1,45.692,0.638
Env. (forest_a)/long,CNN-PDDQN,5,19,304,348,47,0.0,44.9751,26.45,0.221792,0.2409,0.0,18,0.2409,180,inf,inf
Env. (forest_a)/long,CNN-PDDQN,6,19,336,344,100,1.0,52.4464,26.9,0.206731,0.14144,0.0,0,0.14144,1,52.517,0.672
Env. (forest_a)/long,CNN-PDDQN,7,7,13,344,216,1.0,51.6916,27.6,0.206626,0.18039,0.0,0,0.18039,1,51.782,0.569
Env. (forest_a)/long,CNN-PDDQN,8,64,17,336,329,0.0,18.6649,11.65,0.106695,0.12239,0.0,1,0.12239,179,inf,inf
Env. (forest_a)/long,CNN-PDDQN,9,6,318,325,73,0.0,48.4915,26.95,0.165713,0.20032,0.0,0,0.20032,1,inf,inf
Env. (forest_a)/long,Hybrid A*,0,15,21,296,333,1.0,41.6558,21.7,0.088019,3.44528,0.60301,0,4.04829,1,43.68,0.388
Env. (forest_a)/long,Hybrid A*,1,17,10,334,259,1.0,40.2108,21.0,0.068622,4.59084,0.58484,0,5.17569,0,42.799,0.335
Env. (forest_a)/long,Hybrid A*,2,75,20,320,353,1.0,41.5735,21.7,0.112148,1.87756,0.60885,0,2.48641,1,42.817,0.445
Env. (forest_a)/long,Hybrid A*,3,6,10,328,248,1.0,40.0803,20.9,0.059649,2.08793,0.583,0,2.67093,0,41.416,0.333
Env. (forest_a)/long,Hybrid A*,4,54,17,306,335,1.0,40.9355,21.35,0.091597,4.03485,0.59379,0,4.62864,1,43.25,0.401
Env. (forest_a)/long,Hybrid A*,5,19,304,348,47,1.0,41.6187,21.7,0.064117,3.80737,0.61001,0,4.41737,0,43.827,0.365
Env. (forest_a)/long,Hybrid A*,6,19,336,344,100,1.0,40.453,21.0,0.117799,3.58439,0.58176,0,4.16615,1,42.536,0.385
Env. (forest_a)/long,Hybrid A*,7,7,13,344,216,1.0,40.0635,20.9,0.135063,1.67796,0.57919,0,2.25715,1,41.192,0.489
Env. (forest_a)/long,Hybrid A*,8,64,17,336,329,1.0,41.1723,21.45,0.089317,4.20017,0.59753,0,4.7977,1,43.571,0.63
Env. (forest_a)/long,Hybrid A*,9,6,318,325,73,1.0,40.0039,20.9,0.05875,3.07081,0.58359,0,3.6544,0,41.831,0.334
Env. (forest_a)/long,RRT*,0,15,21,296,333,1.0,41.9165,21.8,0.123499,0.41337,0.62503,0,1.03839,1,42.436,0.19
Env. (forest_a)/long,RRT*,1,17,10,334,259,1.0,40.5083,20.95,0.153173,0.21843,0.60509,0,0.82351,1,40.92,0.221
Env. (forest_a)/long,RRT*,2,75,20,320,353,1.0,42.0008,21.75,0.197983,0.74886,0.63167,0,1.38053,1,42.691,0.44
Env. (forest_a)/long,RRT*,3,6,10,328,248,1.0,41.0239,21.3,0.186929,0.23956,0.61189,0,0.85145,1,41.45,0.277
Env. (forest_a)/long,RRT*,4,54,17,306,335,1.0,41.1518,21.4,0.184117,0.35891,0.62073,0,0.97964,1,41.642,0.335
Env. (forest_a)/long,RRT*,5,19,304,348,47,1.0,42.5473,22.1,0.170102,0.4088,0.63734,0,1.04613,1,43.07,0.254
Env. (forest_a)/long,RRT*,6,19,336,344,100,1.0,41.0132,21.35,0.179626,0.23349,0.61626,0,0.84975,1,41.438,0.282
Env. (forest_a)/long,RRT*,7,7,13,344,216,1.0,39.6595,20.55,0.153897,0.36658,0.5924,0,0.95898,1,40.139,0.232
Env. (forest_a)/long,RRT*,8,64,17,336,329,1.0,41.2799,21.35,0.161565,0.31307,0.61264,0,0.92571,1,41.743,0.482
Env. (forest_a)/long,RRT*,9,6,318,325,73,1.0,40.7651,21.15,0.162227,0.37995,0.61089,0,0.99084,1,41.261,0.37
